,Name,Price,Location,Model_Year,Mileage,Fuel_Type,Transmission,Year,Price_per_Mile,Brand,Brand_Model,Fuel,County
1236,Mercedes C300e Sedan Avantgarde Adv Plus 116km Lager*,566350,"461 70 Trollhättan, Västra Götaland",2024,1,2.0L Hybrid,Automatic,2024,566350.0,Mercedes,Mercedes C300e,Hybrid,Västra Götaland
1237,Mercedes Sprinter ,309900,"254 68 Helsingborg, Skåne",2020,6880,2.1L Diesel,Automatic,2020,45.04360465116279,Mercedes,Mercedes Sprinter,Diesel,Skåne
1238,Mercedes Vito Vito119 CDI LÅNG EDITION 1 4WD,279900,"331 34 Värnamo, Jönköping",Nov 2017,17320,2.1L Diesel,Automatic,2017,16.16050808314088,Mercedes,Mercedes Vito,Diesel,Jönköping
1239,"Subaru Outback Adventure 2.5 X-Fuel 4WD Aut Ny bil, pris gäller valfri färg, andra färger finns.",399900,"141 74 Segeltorp, Stockholm",2023,1,2.5L Ethanol (E85),Automatic,2023,399900.0,Subaru,Subaru Outback,Ethanol,Stockholm
1240,Ford Tourneo CourierTitanium 1.0 EcoBoost 125hk AUT | Eluppvärmd ratt+ruta,299875,"721 37 Västerås, Västmanland",2024,500,1.0L Petrol,Automatic,2024,599.75,Ford,Ford Tourneo,Petrol,Västmanland
1241,Ford Transit Custom Skåp Trend 280 SWB 2.0 136hk Aut DEMO,399900,"131 52 Nacka, Stockholm",2024,1,2.0L Diesel,Automatic,2024,399900.0,Ford,Ford Transit,Diesel,Stockholm
1242,Mercedes eCitan 112 SKÅP L2 DRAG BACKKAMERA,339900,"754 54 Uppsala, Uppsala",2023,300,Electric,Automatic,2023,1133.0,Mercedes,Mercedes eCitan,Electric,Uppsala
1243,Dacia Sandero Sandero2290:-/MÅN EXPRESSION AUTOMAT INK SERVICE,209800,"163 53 Spånga, Stockholm",2024,1,1.0L Petrol,Automatic,2024,209800.0,Dacia,Dacia Sandero,Petrol,Stockholm
1244,"Mercedes Sprinter 317 CDI SKÅP A2 PRO|3,5T DRAG|DEMO",525900,"434 39 Kungsbacka, Halland",2024,300,2.0L Diesel,Automatic,2024,1753.0,Mercedes,Mercedes Sprinter,Diesel,Halland
1245,Mercedes EQB250+ / AMG-Line / Demobil,544900,"341 31 Ljungby, Kronoberg",2024,850,Electric,Automatic,2024,641.0588235294117,Mercedes,Mercedes EQB250+,Electric,Kronoberg
1246,Kia EV9 GT-LINE AWD 7-SITS *FÖRETAGSERBJUDANDE*,807000,"431 68 Mölndal, Västra Götaland",2025,1,Electric,Automatic,2025,807000.0,Kia,Kia EV9,Electric,Västra Götaland
1247,Kia Sportage Plug-In Hybrid GT LINE PANORAMA /LAGERBIL,503540,"18360 Täby, Stockholm",2025,1,1.6L Hybrid,Automatic,2025,503540.0,Kia,Kia Sportage,Hybrid,Stockholm
1248,Ford Courier CourierTREND V769 1.0ECOBOOST 125HK 6-VXL FWD,219900,"749 47 Enköping, Uppsala",2024,1,1.0L Petrol,Automatic,2024,219900.0,Ford,Ford Courier,Petrol,Uppsala
1249,Ford Tourneo Courier Titanium 1.0L ECOBOOST 125HK AUT,292720,"434 37 Kungsbacka, Halland",2024,2,1.0L Petrol,Automatic,2024,146360.0,Ford,Ford Tourneo,Petrol,Halland
1250,Nissan Ariya 63kWh Engage,455000,"441 39 Alingsås, Västra Götaland",2024,10,Electric,Automatic,2024,45500.0,Nissan,Nissan Ariya,Electric,Västra Götaland
1251,Mercedes GLC300e 4M | DRAG | VÄRMARE | LAGERBIL,721850,"451 76 Uddevalla, Västra Götaland",2024,1,Hybrid,Automatic,2024,721850.0,Mercedes,Mercedes GLC300e,Hybrid,Västra Götaland
1252,Mercedes E-Sprinter E Sprinter312 SKÅP A2 FD 55 KWH,279900,"291 50 Kristianstad, Skåne",2020,1585,Electric,Automatic,2020,176.59305993690853,Mercedes,Mercedes E-Sprinter,Electric,Skåne
1253,Mercedes e-Vito Transportbilar,379900,"291 50 Kristianstad, Skåne",2022,811,Electric,Automatic,2022,468.43403205918617,Mercedes,Mercedes e-Vito,Electric,Skåne
1254,Mercedes E-Sprinter Transportbilar312 skåp A2 55 kwh,299900,"291 50 Kristianstad, Skåne",2023,1634,Electric,Automatic,2023,183.5373317013464,Mercedes,Mercedes E-Sprinter,Electric,Skåne
1255,Kia EV9 GT-Line 6-Sits | FÖRETAGSERBJUDANDE |,820500,"451 76 Uddevalla, Västra Götaland",2024,1,Electric,Automatic,2024,820500.0,Kia,Kia EV9,Electric,Västra Götaland
1256,Kia Niro Niro Plug-In Hybrid1.6 PLUG-IN ADVANCE PLUS,249900,"164 74 Kista, Stockholm",2021,2734,1.6L Hybrid,Automatic,2021,91.40453547915142,Kia,Kia Niro,Hybrid,Stockholm
1257,"Mercedes GLE350e 4MATIC COUPÉ / AMG PAKET / PREMIUM PAKET PLUS / 21"" ALU",719900,"254 66 Helsingborg, Skåne",2021,10880,2.0L Hybrid,Automatic,2021,66.16727941176471,Mercedes,Mercedes GLE350e,Hybrid,Skåne
1258,Nissan Ariya 63kWh Engage 2WD PL fr. 4995:-,463500,"33144 Värnamo, Jönköping",2024,1,Electric,Automatic,2024,463500.0,Nissan,Nissan Ariya,Electric,Jönköping
1259,Renault Austral AustralTECHNO FULLHYBRID 200 HK (GSR2),394900,"262 71, Skåne",2024,100,1.2L Petrol,Automatic,2024,3949.0,Renault,Renault Austral,Petrol,Skåne
1260,Renault Clio V EVOLUTION TCE 90 (GSR2),204900,"582 72 Linköping, Östergötland",2024,36,1.0L Petrol,Manual,2024,5691.666666666667,Renault,Renault Clio,Petrol,Östergötland
1261,Ford Transit Connect Connect L1 Trend Automat,239900,"141 74 Segeltorp, Stockholm",2023,1,1.5L Diesel,Automatic,2023,239900.0,Ford,Ford Transit,Diesel,Stockholm
1262,Mercedes E300 DE 4MATIC // FÖRETAGSRABATT // DIESELHYBRID,729900,"441 39 Alingsås, Västra Götaland",2025,1,2.0L Hybrid,Automatic,2025,729900.0,Mercedes,Mercedes E300,Hybrid,Västra Götaland
1263,Ford Transit Connect Connect L2 Trend Automat,259900,"141 74 Segeltorp, Stockholm",2024,1,1.5L Diesel,Automatic,2024,259900.0,Ford,Ford Transit,Diesel,Stockholm
1264,Mercedes GLB200 Progressive Line Advanced Plus,434250,"451 76 Uddevalla, Västra Götaland",Jan 2024,1,1.3L Petrol,Automatic,2024,434250.0,Mercedes,Mercedes GLB200,Petrol,Västra Götaland
1265,Ford Explorer Extended Range AWD | 78 kWh | 250 kW / 340 hk | 532 km räckvidd,680700,"141 74 Segeltorp, Stockholm",2024,1,Electric,Automatic,2024,680700.0,Ford,Ford Explorer,Electric,Stockholm
1266,Porsche 911 Carrera 4 GTS 992,1850000,"431 53 Mölndal, Västra Götaland",Apr 2023,1111,3.0L Petrol,Automatic,2023,1665.1665166516652,Porsche,Porsche 911,Petrol,Västra Götaland
1267,RAM 1500 1500 LaieCREW CAB 4X4 LAIE NIGHT EDITION BOX,663920,"691 47 Karlskoga, Örebro",2022,5162,5.7L Petrol,Automatic,2022,128.61681518791167,RAM,RAM 1500,Petrol,Örebro
1268,Mercedes GLC300e Coupé AMG Line Advanced Drag,801700,"425 36 Hisings kärra, Västra Götaland",2025,1,Hybrid,Automatic,2025,801700.0,Mercedes,Mercedes GLC300e,Hybrid,Västra Götaland
1269,Mercedes E220 E-KlassD,219900,"441 39 Alingsås, Västra Götaland",2017,19003,2.0L Diesel,Automatic,2017,11.571857075198652,Mercedes,Mercedes E220,Diesel,Västra Götaland
1270,Ford Transit Connect L2 LWB 1.5 EcoBlue Manuell 100hk KAMPANJ,223840,"425 37 Hisings Kärra, Västra Götaland",2023,3,1.5L Diesel,Manual,2023,74613.33333333333,Ford,Ford Transit,Diesel,Västra Götaland
1271,Mercedes Sprinter Sprinter317 CDI SKÅP A2 PRO,539900,"461 70 Trollhättan, Västra Götaland",2024,990,2.0L Diesel,Automatic,2024,545.3535353535353,Mercedes,Mercedes Sprinter,Diesel,Västra Götaland
1272,"Ford Ranger Wildtrak 3.0 V6 240hk EcoBlue 20"" Värmare Drag",579900,"633 46 Eskilstuna, Södermanland",2024,900,3.0L Diesel,Automatic,2024,644.3333333333334,Ford,Ford Ranger,Diesel,Södermanland
1273,Kia EV6 AWD SPECIAL EDITION *KAMPANJ*,566606,"431 68 Mölndal, Västra Götaland",2024,1,Electric,Automatic,2024,566606.0,Kia,Kia EV6,Electric,Västra Götaland
1274,Ford Transit Custom Nya modellen L1 EcoBlue Aut 136hk Drag Värmare Modul-system inredning,449900,"425 37 Hisings Kärra, Västra Götaland",2024,2,2.0L Diesel,Automatic,2024,224950.0,Ford,Ford Transit,Diesel,Västra Götaland
1275,Fiat Scudo Maxi,319200,"754 54 Uppsala, Uppsala",2023,470,2.0L Diesel,Automatic,2023,679.1489361702128,Fiat,Fiat Scudo,Diesel,Uppsala
1276,Mercedes C300e de 4MATIC Kombi AMG Premium LAGERBIL*,673600,"461 70 Trollhättan, Västra Götaland",2024,1,2.0L Hybrid,Automatic,2024,673600.0,Mercedes,Mercedes C300e,Hybrid,Västra Götaland
1277,Ford Tourneo Custom 170hk Aut Titanium 8 sits Drag Takräcke,439200,"507 30 Brämhult, Västra Götaland",2023,3400,2.0L Diesel,Automatic,2023,129.1764705882353,Ford,Ford Tourneo,Diesel,Västra Götaland
1278,Land Rover Range Rover Sport Range Rover Sport,779900,"213 76 Malmö, Skåne",2020,4220,5.0L Petrol,Automatic,2020,184.81042654028437,Land,Land Rover,Petrol,Skåne
1279,Renault Mégane 100% Electric,399900,"291 59 Kristianstad, Skåne",2024,1,Electric,Automatic,2024,399900.0,Renault,Renault Mégane,Electric,Skåne
1280,"Kia Stonic 1.0 T-GDI 48V DCT ADVANCE DEMO 2024, SUV",239900,"291 59 Kristianstad, Skåne",May 2024,200,1.0L Petrol,Automatic,2024,1199.5,Kia,Kia Stonic,Petrol,Skåne
1281,Kia XCeed XCeedPlug-In Advance,354900,"441 39 Alingsås, Västra Götaland",2024,1,1.6L Hybrid,Automatic,2024,354900.0,Kia,Kia XCeed,Hybrid,Västra Götaland
1282,Ford Transit Connect Trend 230 L2 1.5 EcoBlue 100hk,274900,"431 49 Mölndal, Västra Götaland",2024,1,1.5L Diesel,Automatic,2024,274900.0,Ford,Ford Transit,Diesel,Västra Götaland
1283,Dacia Sandero LEASING 2290:-/MÅN SUPERKAMPANJEN FORTSÄTTER,209900,"431 68 Mölndal, Västra Götaland",2024,1,1.0L Petrol,Automatic,2024,209900.0,Dacia,Dacia Sandero,Petrol,Västra Götaland
1284,Ford Ranger XLT Double Cab|170hk|Aut|Lagerbil|,444800,"302 41 Halmstad, Halland",2024,1,2.0L Diesel,Manual,2024,444800.0,Ford,Ford Ranger,Diesel,Halland
1285,Kia Ceed Sportswagon Plug-In Hybrid ADVANCE,349900,"425 37 Hisings Kärra, Västra Götaland",2024,1,1.6L Hybrid,Automatic,2024,349900.0,Kia,Kia Ceed,Hybrid,Västra Götaland
1286,Kia Sportage Plug-In Hybrid GT-Line,479977,"451 76 Uddevalla, Västra Götaland",2025,1,1.6L Hybrid,Automatic,2025,479977.0,Kia,Kia Sportage,Hybrid,Västra Götaland
1287,Kia Ceed Sportswagon Ceed SW PHEV ADVANCE PLUS,359900,"302 41 Halmstad, Halland",2024,1,1.6L Hybrid,Automatic,2024,359900.0,Kia,Kia Ceed,Hybrid,Halland
1288,Fiat Doblò L2 130HK AT NORDIC MCA,267900,"691 47 Karlskoga, Örebro",2024,1,1.5L Diesel,Automatic,2024,267900.0,Fiat,Fiat Doblò,Diesel,Örebro
1289,Renault Austral Techno 200hk Hybrid,394900,"302 41 Halmstad, Halland",2024,290,1.2L Hybrid,Automatic,2024,1361.7241379310344,Renault,Renault Austral,Hybrid,Halland
1290,Kia Ceed Sportswagon 1.5 T-GDi DCT Action,249068,"553 05 Jönköping, Jönköping",2025,1,1.5L Petrol,Automatic,2025,249068.0,Kia,Kia Ceed,Petrol,Jönköping
1291,Kia Sportage 1.6 T-GDI ACTION FWD DCT 160HK | FINANSKAMPANJ*,332741,"451 76 Uddevalla, Västra Götaland",2025,1,1.6L Petrol,Automatic,2025,332741.0,Kia,Kia Sportage,Petrol,Västra Götaland
1292,Isuzu D-Max XRX DC CNG Stylepack,489800,"582 72 Linköping, Östergötland",2023,611,1.9L Diesel,Automatic,2023,801.6366612111293,Isuzu,Isuzu D-Max,Diesel,Östergötland
1293,Jaguar F-Pace AWD / SoV Hjul,199000,"302 41 Halmstad, Halland",2018,12000,2.0L Diesel,Manual,2018,16.583333333333332,Jaguar,Jaguar F-Pace,Diesel,Halland
1294,"Ford Tourneo CourierCOURIER,2024.00 MY,TOURNEO,"""",,AGATE BLACK,",319900,"331 44 Värnamo, Jönköping",2024,800,1.0L Petrol,Automatic,2024,399.875,Ford,Ford Tourneo,Petrol,Jönköping
1295,Mercedes E-Sprinter 312 SKÅP A2 FD 55 KWH EL,249900,"291 50 Kristianstad, Skåne",2020,3990,Electric,Automatic,2020,62.63157894736842,Mercedes,Mercedes E-Sprinter,Electric,Skåne
1296,Nissan Qashqai N-Design MY24 Beställning,382000,"302 41 Halmstad, Halland",2024,1,1.5L Hybrid,Automatic,2024,382000.0,Nissan,Nissan Qashqai,Hybrid,Halland
1297,Ford E-Transit 184hk / 135 KW L3 BEV OMGÅENDE LEVERANS,499900,"507 30 Brämhult, Västra Götaland",2023,6,Electric,Automatic,2023,83316.66666666667,Ford,Ford E-Transit,Electric,Västra Götaland
1298,Isuzu D-Max D-MaxDOUBLE CAB XRX AUT CNG,509000,"425 36 Hisings kärra, Västra Götaland",2023,800,"1.9L Natural gas (LNG, CNG)",Automatic,2023,636.25,Isuzu,Isuzu D-Max,Natural Gas,Västra Götaland
1299,RAM 1500 1500 LaieLAIE,479900,"212 37 Malmö, Skåne",2020,11600,5.7L Petrol,Automatic,2020,41.37068965517241,RAM,RAM 1500,Petrol,Skåne
1300,Ford Explorer NYA AWD Long Range 566km,589900,"131 52 Nacka, Stockholm",2025,1,Electric,Automatic,2025,589900.0,Ford,Ford Explorer,Electric,Stockholm
1301,Ford Explorer NYA AWD Long Range 566km,589900,"131 52 Nacka, Stockholm",2025,1,Electric,Automatic,2025,589900.0,Ford,Ford Explorer,Electric,Stockholm
1302,Subaru Outback Adventure 2.5 X-Fuel 4WD Aut,399900,"141 74 Segeltorp, Stockholm",2023,1,2.5L Ethanol (E85),Automatic,2023,399900.0,Subaru,Subaru Outback,Ethanol,Stockholm
1303,Ford Transit Courier 1.0 125hk Automat,223920,"131 52 Nacka, Stockholm",2024,1,1.0L Petrol,Automatic,2024,223920.0,Ford,Ford Transit,Petrol,Stockholm
1304,Kia EV9 AWD GT-LINE 6-SITS FINANS FÖRETAG,819900,"453 91 Lysekil, Västra Götaland",2024,1,Electric,Automatic,2024,819900.0,Kia,Kia EV9,Electric,Västra Götaland
1305,Nissan Ariya 87kWh ENGAGE 2WD INKL SERVICE*,522500,"431 37 Mölndal, Västra Götaland",2024,1,Electric,Automatic,2024,522500.0,Nissan,Nissan Ariya,Electric,Västra Götaland
1306,Renault Austral Techno Fullhybrid 200hk,399900,"432 32 Varberg, Halland",2024,1,1.2L Hybrid,Automatic,2024,399900.0,Renault,Renault Austral,Hybrid,Halland
1307,Ford Tourneo Courier Titanium 1.0L Ecoboost 125 hk 7AT,263693,"262 72, Skåne",2024,3,1.0L Petrol,Automatic,2024,87897.66666666667,Ford,Ford Tourneo,Petrol,Skåne
1308,"Kia EV9 AWD GT-LINE 7 SITS FÖRETAG SNABB LEV 2024, SUV",799900,"453 91 Lysekil, Västra Götaland",2024,1,Electric,Automatic,2024,799900.0,Kia,Kia EV9,Electric,Västra Götaland
1309,Renault Master |ABC-KAROSSEN| |SKRÄDDARSYDD EFTER BEHOV| |ENTREPRENAD|,503500,"302 41 Halmstad, Halland",2024,1,2.3L Diesel,Manual,2024,503500.0,Renault,Renault Master,Diesel,Halland
1310,Mercedes EQB300 4MATIC AMG PRIVATLEASING 6495:-,602900,"461 70 Trollhättan, Västra Götaland",2024,1,Electric,Automatic,2024,602900.0,Mercedes,Mercedes EQB300,Electric,Västra Götaland
1311,Ford Courier Skåp Trend 1.0 Ecoboost 125Hk DEMO,237000,"432 48 Varberg, Halland",2024,1,1.0L Petrol,Automatic,2024,237000.0,Ford,Ford Courier,Petrol,Halland
1312,Mercedes GLE350e Coupé *op Lease 11828 kr*,1075600,"421 32 Västra Frölunda, Västra Götaland",2025,1,Hybrid,Automatic,2025,1075600.0,Mercedes,Mercedes GLE350e,Hybrid,Västra Götaland
1313,"Kia EV9 AWD PANGERBJUDANDE 2024, SUV",764900,"453 91 Lysekil, Västra Götaland",2024,1,Electric,Automatic,2024,764900.0,Kia,Kia EV9,Electric,Västra Götaland
1314,Ford Ranger Dubbelhytt Aut CX1kåpa Takräcke 4x4 Värmare,499995,"507 30 Brämhult, Västra Götaland",2023,1,2.0L Diesel,Automatic,2023,499995.0,Ford,Ford Ranger,Diesel,Västra Götaland
1315,Renault Master TransportbilarSkåp l2h2 nordic line dci 150 quickshift,407300,"534 50 Vara, Västra Götaland",2024,2,2.3L Diesel,Automatic,2024,203650.0,Renault,Renault Master,Diesel,Västra Götaland
1316,Ford Transit Custom Limited 320L LWB 2.5L Plug-In 227hk,549900,"431 49 Mölndal, Västra Götaland",2024,1,2.5L Hybrid,Automatic,2024,549900.0,Ford,Ford Transit,Hybrid,Västra Götaland
1317,Renault Austral Techno HEV 200 hk Hybrid,399900,"262 71, Skåne",2024,1,1.2L Hybrid,Automatic,2024,399900.0,Renault,Renault Austral,Hybrid,Skåne
1318,Nissan Qashqai N-Connecta | Automat | Kampanj | Beställning,325000,"302 41 Halmstad, Halland",2024,1,Hybrid,Automatic,2024,325000.0,Nissan,Nissan Qashqai,Hybrid,Halland
1319,Ford Courier Trend 1.0L EcoBoost 125 hk 7AT,236000,"507 30 Brämhult, Västra Götaland",2024,1,1.0L Petrol,Automatic,2024,236000.0,Ford,Ford Courier,Petrol,Västra Götaland
1320,Ford Explorer Long Range RWD (77 kWh) 286hk 602km,539900,"633 46 Eskilstuna, Södermanland",2024,1,Electric,Automatic,2024,539900.0,Ford,Ford Explorer,Electric,Södermanland
1321,Mercedes Citan 112 Citan cdi l2 edition 1,294000,"451 76 Uddevalla, Västra Götaland",2023,1000,1.5L Diesel,Automatic,2023,294.0,Mercedes,Mercedes Citan,Diesel,Västra Götaland
1322,Kia EV9 GT-LINE LAUNCH EDITION FINANS FÖRETAG,799900,"453 91 Lysekil, Västra Götaland",2024,1,Electric,Automatic,2024,799900.0,Kia,Kia EV9,Electric,Västra Götaland
1323,Ford Explorer Long Range Premium AWD | 340HK | 572km |,629900,"262 72, Skåne",2024,1,Electric,Automatic,2024,629900.0,Ford,Ford Explorer,Electric,Skåne
1324,Dacia Sandero Expression 90hk Automat,204900,"302 41 Halmstad, Halland",2024,1,1.0L Petrol,Automatic,2024,204900.0,Dacia,Dacia Sandero,Petrol,Halland
1325,"Ford Explorer RWD, Long Range (77 kWh) 602km",539900,"164 74 Kista, Stockholm",2024,1,Electric,Automatic,2024,539900.0,Ford,Ford Explorer,Electric,Stockholm
1326,Ford Explorer Electric RWD Long Range Räckvidd 602km,539900,"633 46 Eskilstuna, Södermanland",2024,1,Electric,Automatic,2024,539900.0,Ford,Ford Explorer,Electric,Södermanland
1327,Ford Explorer EV Premium Long Range 78 kWh AWD 340hk,629900,"633 46 Eskilstuna, Södermanland",2024,1,Electric,Automatic,2024,629900.0,Ford,Ford Explorer,Electric,Södermanland
1328,"Ford Explorer RWD Long Range, 602km räckvidd",539900,"432 48 Varberg, Halland",2024,1,Electric,Automatic,2024,539900.0,Ford,Ford Explorer,Electric,Halland
1329,Ford Explorer Premium AWD Long Range 289HK,629900,"164 74 Kista, Stockholm",2024,1,Electric,Automatic,2024,629900.0,Ford,Ford Explorer,Electric,Stockholm
1330,"Mercedes EQS580 EQS580 Benz4MATIC Designo Exklusive Paket ""Unik b 2022, Sedan",1199900,"254 66 Helsingborg, Skåne",May 2022,2905,Electric,Automatic,2022,413.04647160068845,Mercedes,Mercedes EQS580,Electric,Skåne
1331,Fiat Scudo Transportbilar145HK AUT / VÄRMARE / OMG LEV!,299900,"331 34 Värnamo, Jönköping",2023,1300,2.0L Diesel,Automatic,2023,230.69230769230768,Fiat,Fiat Scudo,Diesel,Jönköping
1332,Mercedes Sprinter Transportbilar317 CDI A2 LED BACKKAMERA DRAG 3.5T,495978,"754 54 Uppsala, Uppsala",2024,6,3.5L Diesel,Automatic,2024,82663.0,Mercedes,Mercedes Sprinter,Diesel,Uppsala
1333,Ford Transit TransportbilarConnect L2 Trend 1.5 EcoBlue 100hk 8vxl AUT | Värmare,277100,"137 69 Österhaninge, Stockholm",2024,850,1.5L Diesel,Automatic,2024,326.0,Ford,Ford Transit,Diesel,Stockholm
1334,Alfa Romeo Giulia GiuliaQuadrifoglio Akrapovic,629900,"212 37 Malmö, Skåne",Nov 2020,5040,2.9L Petrol,Automatic,2020,124.98015873015873,Alfa,Alfa Romeo,Petrol,Skåne
1335,Ford Transit Connect Trend L2 100hk Ecoblue Aut LAGERKAMPANJ,249900,"431 49 Mölndal, Västra Götaland",2023,1,1.5L Diesel,Automatic,2023,249900.0,Ford,Ford Transit,Diesel,Västra Götaland
1336,Ford Mustang GT Convertible V8 446hk,709900,"432 48 Varberg, Halland",2024,11,5.0L Petrol,Manual,2024,64536.36363636364,Ford,Ford Mustang,Petrol,Halland
1337,Ford Mustang GT Fastback V8 446hk,665900,"432 48 Varberg, Halland",2024,1,5.0L Petrol,Manual,2024,665900.0,Ford,Ford Mustang,Petrol,Halland
1338,Mercedes E300 E-Klass NYA EKombi // Finns nu för beställning //,659900,"451 76 Uddevalla, Västra Götaland",2024,1,Hybrid,Automatic,2024,659900.0,Mercedes,Mercedes E300,Hybrid,Västra Götaland
1339,MG EHS LUXURY,249900,"212 37 Malmö, Skåne",2021,4300,1.5L Hybrid,Automatic,2021,58.116279069767444,MG,MG EHS,Hybrid,Skåne
1340,Mini Cooper D Clubman Manuell 5-dörrar Pano Chili 150hk,129800,"254 66 Helsingborg, Skåne",2016,16690,2.0L Diesel,Manual,2016,7.777112043139605,Mini,Mini Cooper,Diesel,Skåne
1341,Volvo V40 T2 PDC P-värmare Manuell 122 hk,151800,"371 47 Karlskrona, Blekinge",2017,7746,2.0L Petrol,Manual,2017,19.59721146398141,Volvo,Volvo V40,Petrol,Blekinge
1342,Toyota Corolla CorollaTouring Sports Hybrid e-CVT 184hp,216700,"781 70 Borlänge, Dalarna",2019,7866,2.0L Hybrid,Automatic,2019,27.5489448258327,Toyota,Toyota Corolla,Hybrid,Dalarna
1343,Dacia Duster Duster1.5 dCi EDC. 109hp. 2017,119800,"432 32 Varberg, Halland",Sep 2017,11000,1.5L Diesel,Automatic,2017,10.89090909090909,Dacia,Dacia Duster,Diesel,Halland
1344,BMW 330 Sedan Sportline Eu6 LED 252hk,169800,"781 70 Borlänge, Dalarna",2016,16129,2.0L Petrol,Automatic,2016,10.527621055242111,BMW,BMW 330,Petrol,Dalarna
1345,VW Tiguan 2.0 TDI 4Motion Executive Premium Sport Drag D-värm 190 hk,269700,"653 41 Karlstad, Värmland",2019,9804,2.0L Diesel,Automatic,2019,27.509179926560588,VW,VW Tiguan,Diesel,Värmland
1346,Mercedes A180 CDI 7G-DCT Urbanline,149900,"194 66 Upplands Väsby, Stockholm",2013,9662,1.8L Diesel,Automatic,2013,15.514386255433658,Mercedes,Mercedes A180,Diesel,Stockholm
1347,Kia Sorento PHEV Advance Backkamera 7-sits MOMS 265hk,419900,"194 66 Upplands Väsby, Stockholm",2022,8545,1.6L Hybrid,Automatic,2022,49.1398478642481,Kia,Kia Sorento,Hybrid,Stockholm
1348,VW Tiguan Tiguan2.0 TDI 4Motion DSG Sequential 190hp,248900,"721 34 Västerås, Västmanland",2017,8657,2.0L Diesel,Automatic,2017,28.751299526394824,VW,VW Tiguan,Diesel,Västmanland
1349,BMW 420 Gran Coupé xDrive Kamera Drag 190hk,225900,"194 66 Upplands Väsby, Stockholm",2017,9951,2.0L Diesel,Automatic,2017,22.701236056677722,BMW,BMW 420,Diesel,Stockholm
1350,BMW X3 20i xDrive Steptronic M-sport Cockpit Navi Drag 184hk,329900,"194 66 Upplands Väsby, Stockholm",2019,6800,2.0L Petrol,Automatic,2019,48.51470588235294,BMW,BMW X3,Petrol,Stockholm
1351,Volvo XC40 Recharge T5 DCT Inscription Orrefors Drag VOC Kamera 262hk,364800,"212 39 Malmö, Skåne",2021,5550,1.5L Hybrid,Automatic,2021,65.72972972972973,Volvo,Volvo XC40,Hybrid,Skåne
1352,BMW 535 535 i Touring Steptronic 306hp 2012,159900,"702 36 Örebro, Örebro",Nov 2011,21150,3.0L Petrol,Automatic,2011,7.560283687943262,BMW,BMW 535,Petrol,Örebro
1353,BMW i3 94 Ah Comfort Navi 170hk,144800,"781 70 Borlänge, Dalarna",2018,12317,Electric,Automatic,2018,11.75610944223431,BMW,BMW i3,Electric,Dalarna
1354,BMW 530 d xDrive Touring Steptronic Navigation 258hk,139800,"432 32 Varberg, Halland",2014,23332,3.0L Diesel,Automatic,2014,5.991770958340477,BMW,BMW 530,Diesel,Halland
1355,BMW 530 xDrive Touring Sportline HiFi Drag Värmare Navi 252h,293700,"212 39 Malmö, Skåne",2019,9800,2.0L Petrol,Automatic,2019,29.96938775510204,BMW,BMW 530,Petrol,Skåne
1356,Skoda Octavia Combi 2.0 TDI DSG Drag PDC 150hk,124800,"582 73 Linköping, Östergötland",2015,13100,2.0L Diesel,Automatic,2015,9.526717557251908,Skoda,Skoda Octavia,Diesel,Östergötland
1357,Skoda Octavia Combi iV Style Cockpit Värmare Drag Kamera MOMS,229800,"582 73 Linköping, Östergötland",2021,12900,1.4L Hybrid,Automatic,2021,17.813953488372093,Skoda,Skoda Octavia,Hybrid,Östergötland
1358,BMW 118 2.0 5-door Steptronic Sport line Bluetooth Navi,179800,"582 73 Linköping, Östergötland",2018,12808,2.0L Diesel,Automatic,2018,14.038101186758276,BMW,BMW 118,Diesel,Östergötland
